,name,key,typee
36807,Xiaofeng Liao,journals/ijon/HanLHPLH12,Article
36808,Tingwen Huang,journals/ijon/HanLHPLH12,Article
36809,Jun Peng,journals/ijon/HanLHPLH12,Article
36810,Chuandong Li,journals/ijon/HanLHPLH12,Article
36811,Hongyu Huang,journals/ijon/HanLHPLH12,Article
36812,Guan Wang,journals/ijon/WangYS13,Article
36813,Quan Yin,journals/ijon/WangYS13,Article
36814,Yi Shen,journals/ijon/WangYS13,Article
36815,Stephen Ingram,journals/ijon/IngramM15,Article
36816,Tamara Munzner,journals/ijon/IngramM15,Article
36817,Nihat Ay,journals/ijon/AyW03,Article
36818,Thomas Wennekers,journals/ijon/AyW03,Article
36819,Mingyu Wang,journals/ijon/WangYF15,Article
36820,Guoyang Yan,journals/ijon/WangYF15,Article
36821,Zhongyang Fei,journals/ijon/WangYF15,Article
36822,Jing-Nan Gu,journals/ijon/GuLL14,Article
36823,Hong-Tao Lu,journals/ijon/GuLL14,Article
36824,Bao-Liang Lu,journals/ijon/GuLL14,Article
36825,Tao Song,journals/ijon/SongZLZ15,Article
36826,Quan Zou,journals/ijon/SongZLZ15,Article
36827,Xiangrong Liu,journals/ijon/SongZLZ15,Article
36828,Xiangxiang Zeng,journals/ijon/SongZLZ15,Article
36829,Mohammad Reza Meybodi,journals/ijon/MeybodiB02,Article
36830,Hamid Beigy,journals/ijon/MeybodiB02,Article
36831,Osamu Hoshino,journals/ijon/HoshinoK01,Article
36832,Kazuharu Kuroiwa,journals/ijon/HoshinoK01,Article
36833,Marcelo B. Mazza,journals/ijon/MazzaPPR02,Article
36834,Marilene de Pinho,journals/ijon/MazzaPPR02,Article
36835,Jos Roberto C. Piqueira,journals/ijon/MazzaPPR02,Article
36836,Antnio C. Roque-da-Silva,journals/ijon/MazzaPPR02,Article
36837,Ling Chen,journals/ijon/ChenLHW14,Article
36838,Chuandong Li,journals/ijon/ChenLHW14,Article
36839,Tingwen Huang,journals/ijon/ChenLHW14,Article
36840,Xin Wang,journals/ijon/ChenLHW14,Article
36841,Ping Ji,journals/ijon/JiCZZW14,Article
36842,Liujuan Cao,journals/ijon/JiCZZW14,Article
36843,Xiguang Zhang,journals/ijon/JiCZZW14,Article
36844,Longfei Zhang,journals/ijon/JiCZZW14,Article
36845,Weimin Wu,journals/ijon/JiCZZW14,Article
36846,Fei Han,journals/ijon/HanYL13,Article
36847,Hai-Fen Yao,journals/ijon/HanYL13,Article
36848,Qing-Hua Ling,journals/ijon/HanYL13,Article
36849,Enrique A. Lopez-Poveda,journals/ijon/Lopez-PovedaAPE08,Article
36850,Ana Alves-Pinto,journals/ijon/Lopez-PovedaAPE08,Article
36851,Alan R. Palmer,journals/ijon/Lopez-PovedaAPE08,Article
36852,Almudena Eustaquio-Martn,journals/ijon/Lopez-PovedaAPE08,Article
36853,Oumar Diene,journals/ijon/DieneB09,Article
36854,Amit Bhaya,journals/ijon/DieneB09,Article
36855,K. Shanti Swarup,journals/ijon/SwarupS06,Article
36856,G. Sudhakar,journals/ijon/SwarupS06,Article
36857,Shun-ichi Amari,journals/ijon/AmariHLLA02,Article
36858,Aapo Hyvrinen,journals/ijon/AmariHLLA02,Article
36859,Soo-Young Lee,journals/ijon/AmariHLLA02,Article
36860,Te-Won Lee,journals/ijon/AmariHLLA02,Article
36861,V. David Snchez A.,journals/ijon/AmariHLLA02,Article
36862,Yugen Yi,journals/ijon/YiBLWK15,Article
36863,Chao Bi,journals/ijon/YiBLWK15,Article
36864,Xiaohui Li,journals/ijon/YiBLWK15,Article
36865,Jianzhong Wang,journals/ijon/YiBLWK15,Article
36866,Jun Kong,journals/ijon/YiBLWK15,Article
36867,Gelu-Ovidiu Tirian,journals/ijon/TirianFP14,Article
36868,Ioan Filip,journals/ijon/TirianFP14,Article
36869,Gabriela Prostean,journals/ijon/TirianFP14,Article
36870,Aaron P. Shon,journals/ijon/ShonR05,Article
36871,Rajesh P. N. Rao,journals/ijon/ShonR05,Article
36872,Weisheng Li,journals/ijon/LiDXZ16,Article
36873,Peng Dong,journals/ijon/LiDXZ16,Article
36874,Bin Xiao,journals/ijon/LiDXZ16,Article
36875,Lifang Zhou,journals/ijon/LiDXZ16,Article
36876,Diego E. Pardo,journals/ijon/PardoAMC09,Article
36877,Cecilio Angulo,journals/ijon/PardoAMC09,Article
36878,Sergi del Moral,journals/ijon/PardoAMC09,Article
36879,Andreu Catal,journals/ijon/PardoAMC09,Article
36880,Dariusz Barbucha,journals/ijon/Barbucha14,Article
36881,Louiza Dehyadegary,journals/ijon/DehyadegarySN11,Article
36882,Seyyed Ali Seyyedsalehi,journals/ijon/DehyadegarySN11,Article
36883,Isar Nejadgholi,journals/ijon/DehyadegarySN11,Article
36884,Jiangtao Qi,journals/ijon/QiLH15,Article
36885,Chuandong Li,journals/ijon/QiLH15,Article
36886,Tingwen Huang,journals/ijon/QiLH15,Article
36887,Sejong Oh,journals/ijon/OhC07,Article
36888,Yoonsuck Choe,journals/ijon/OhC07,Article
36889,Brent A. Field,journals/ijon/FieldM01,Article
36890,Richard T. Marrocco,journals/ijon/FieldM01,Article
36891,Lingling Tian,journals/ijon/TianLS08,Article
36892,Donghai Li,journals/ijon/TianLS08,Article
36893,Xianfang Sun,journals/ijon/TianLS08,Article
36894,Min Li,journals/ijon/LiHWD13,Article
36895,Qi Hu,journals/ijon/LiHWD13,Article
36896,Yu Wang 0021,journals/ijon/LiHWD13,Article
36897,Weishan Dong,journals/ijon/LiHWD13,Article
36898,Ludovic Alvado,journals/ijon/AlvadoTSRBDM04,Article
36899,Jean Tomas,journals/ijon/AlvadoTSRBDM04,Article
36900,Sylvain Saghi,journals/ijon/AlvadoTSRBDM04,Article
36901,Sylvie Renaud,journals/ijon/AlvadoTSRBDM04,Article
36902,Thierry Bal,journals/ijon/AlvadoTSRBDM04,Article
36903,Alain Destexhe,journals/ijon/AlvadoTSRBDM04,Article
36904,Gwendal Le Masson,journals/ijon/AlvadoTSRBDM04,Article
36905,Andrei Cimponeriu,journals/ijon/CimponeriuG00,Article
36906,Geoffrey J. Goodhill,journals/ijon/CimponeriuG00,Article
36907,Rodrigo Capobianco Guido,journals/ijon/GuidoPS07,Article
36908,Jose Carlos Pereira,journals/ijon/GuidoPS07,Article
36909,Jan Frans Willem Slaets,journals/ijon/GuidoPS07,Article
36910,Z. Zhu,journals/ijon/ZhuMC07,Article
36911,David J. Mulvaney,journals/ijon/ZhuMC07,Article
36912,Vassilios A. Chouliaras,journals/ijon/ZhuMC07,Article
36913,Junghoon Lee,journals/ijon/LeeP15,Article
36914,Gyung-Leen Park,journals/ijon/LeeP15,Article
36915,Witold Pedrycz,journals/ijon/Pedrycz02a,Article
36916,Xiaofeng Liu,journals/ijon/LiuB15,Article
36917,Lin Bo,journals/ijon/LiuB15,Article
36918,Yonghui Sun,journals/ijon/SunZLWS15,Article
36919,Xuemao Zhao,journals/ijon/SunZLWS15,Article
36920,Ning Li,journals/ijon/SunZLWS15,Article
36921,Zhinong Wei,journals/ijon/SunZLWS15,Article
36922,Guoqiang Sun,journals/ijon/SunZLWS15,Article
36923,Chen Wu,journals/ijon/WuZD15,Article
36924,Liangpei Zhang,journals/ijon/WuZD15,Article
36925,Bo Du,journals/ijon/WuZD15,Article
36926,Kyung-Joong Kim,journals/ijon/KimSPN12,Article
36927,Jun-Ho Seo,journals/ijon/KimSPN12,Article
36928,Jung Guk Park,journals/ijon/KimSPN12,Article
36929,Joong Chae Na,journals/ijon/KimSPN12,Article
36930,Jeng-Tze Huang,journals/ijon/Huang15b,Article
36931,Xuelong Li,journals/ijon/LiT10,Article
36932,Dacheng Tao,journals/ijon/LiT10,Article
36933,Haojie Li,journals/ijon/LiSLW15,Article
36934,Fuming Sun,journals/ijon/LiSLW15,Article
36935,Lijuan Liu,journals/ijon/LiSLW15,Article
36936,Ling Wang,journals/ijon/LiSLW15,Article
36937,Qingshan Liu,journals/ijon/LiuJTLM08,Article
36938,Hongliang Jin,journals/ijon/LiuJTLM08,Article
36939,Xiaoou Tang,journals/ijon/LiuJTLM08,Article
36940,Hanqing Lu,journals/ijon/LiuJTLM08,Article
36941,Songde Ma,journals/ijon/LiuJTLM08,Article
36942,Sangmok Lee,journals/ijon/LeeYH97,Article
36943,Cheolwoo You,journals/ijon/LeeYH97,Article
36944,Daesik Hong,journals/ijon/LeeYH97,Article
36945,Danni Ai,journals/ijon/AiDHC13,Article
36946,Guifang Duan,journals/ijon/AiDHC13,Article
36947,Xian-Hua Han,journals/ijon/AiDHC13,Article
36948,Yen-Wei Chen,journals/ijon/AiDHC13,Article
36949,Song Guo,journals/ijon/GuoWR13,Article
36950,Zhan Wang,journals/ijon/GuoWR13,Article
36951,Qiuqi Ruan,journals/ijon/GuoWR13,Article
36952,Jan Benda,journals/ijon/BendaBHPH01,Article
36953,Matthias Bethge,journals/ijon/BendaBHPH01,Article
36954,Matthias Hennig,journals/ijon/BendaBHPH01,Article
36955,Klaus Pawelzik,journals/ijon/BendaBHPH01,Article
36956,Andreas V. M. Herz,journals/ijon/BendaBHPH01,Article
36957,Siddhartha Bhattacharyya,journals/ijon/BhattacharyyaMD12,Article
36958,Ujjwal Maulik,journals/ijon/BhattacharyyaMD12,Article
36959,Paramartha Dutta,journals/ijon/BhattacharyyaMD12,Article
36960,Sendong Zhao,journals/ijon/ZhaoLZCN16,Article
36961,Ting Liu,journals/ijon/ZhaoLZCN16,Article
36962,Sicheng Zhao,journals/ijon/ZhaoLZCN16,Article
36963,Yiheng Chen,journals/ijon/ZhaoLZCN16,Article
36964,Jian-Yun Nie,journals/ijon/ZhaoLZCN16,Article
36965,S. Balasundaram,journals/ijon/BalasundaramK11,Article
36966,Kapil,journals/ijon/BalasundaramK11,Article
36967,Georgios I. Papadimitriou,journals/ijon/PapadimitriouP00a,Article
36968,Andreas S. Pomportsis,journals/ijon/PapadimitriouP00a,Article
36969,Shiping Wen,journals/ijon/WenZH12,Article
36970,Zhigang Zeng,journals/ijon/WenZH12,Article
36971,Tingwen Huang,journals/ijon/WenZH12,Article
36972,Cheng-Jian Lin,journals/ijon/LinCC07,Article
36973,I-Fang Chung,journals/ijon/LinCC07,Article
36974,Cheng-Hung Chen,journals/ijon/LinCC07,Article
36975,Arvind Tolambiya,journals/ijon/TolambiyaK10,Article
36976,Prem Kumar Kalra,journals/ijon/TolambiyaK10,Article
36977,Shuyuan Yang,journals/ijon/YangWJ07,Article
36978,Min Wang,journals/ijon/YangWJ07,Article
36979,Licheng Jiao,journals/ijon/YangWJ07,Article
36980,Anping Chen,journals/ijon/ChenD08,Article
36981,Dejun Du,journals/ijon/ChenD08,Article
36982,K. Premkumar,journals/ijon/PremkumarM15,Article
36983,B. V. Manikandan,journals/ijon/PremkumarM15,Article
36984,Tinggang Jia,journals/ijon/JiaZN11,Article
36985,YuanYuan Zou,journals/ijon/JiaZN11,Article
36986,Yugang Niu,journals/ijon/JiaZN11,Article
36987,K. R. Seeja,journals/ijon/Seeja15,Article
36988,Yasuhiro Wada,journals/ijon/WadaAF01a,Article
36989,Takeyuki Aiba,journals/ijon/WadaAF01a,Article
36990,Kazuyoshi Fukuzawa,journals/ijon/WadaAF01a,Article
36991,Donald K. Wedding II,journals/ijon/WeddingC98,Article
36992,Krzysztof J. Cios,journals/ijon/WeddingC98,Article
36993,Chaojing Duan,journals/ijon/DuanFL16,Article
36994,Zhongyang Fei,journals/ijon/DuanFL16,Article
36995,Jiachen Li,journals/ijon/DuanFL16,Article
36996,Karim G. Oweiss,journals/ijon/OweissA02,Article
36997,David J. Anderson,journals/ijon/OweissA02,Article
36998,Antonio J. Talln-Ballesteros,journals/ijon/Tallon-BallesterosHRR13,Article
36999,Csar Hervs-Martnez,journals/ijon/Tallon-BallesterosHRR13,Article
37000,Jos C. Riquelme,journals/ijon/Tallon-BallesterosHRR13,Article
37001,Roberto Ruiz,journals/ijon/Tallon-BallesterosHRR13,Article
37002,Peter Sarlin,journals/ijon/Sarlin13,Article
37003,Zhi-Lin Zhang,journals/ijon/Zhang08,Article
37004,Rui Bai,journals/ijon/Bai15,Article
37005,Veerabhadrappa,journals/ijon/VeerabhadrappaR10,Article
37006,Lalitha Rangarajan,journals/ijon/VeerabhadrappaR10,Article
37007,Hongjun Xiang,journals/ijon/XiangC09,Article
37008,Jinde Cao,journals/ijon/XiangC09,Article
37009,Pablo E. Romn,journals/ijon/RomanV14,Article
37010,Juan D. Velsquez,journals/ijon/RomanV14,Article
37011,Istvn Szita,journals/ijon/SzitaL06,Article
37012,Andrs Lrincz,journals/ijon/SzitaL06,Article
37013,Teresa Orlowska-Kowalska,journals/ijon/Orlowska-KowalskaK09,Article
37014,Marcin Kaminski 0003,journals/ijon/Orlowska-KowalskaK09,Article
37015,Guanjun Wang,journals/ijon/WangCX09,Article
37016,Jinde Cao,journals/ijon/WangCX09,Article
37017,Ming Xu,journals/ijon/WangCX09,Article
37018,Samuel Kaski,journals/ijon/KaskiHLK98,Article
37019,Timo Honkela,journals/ijon/KaskiHLK98,Article
37020,Krista Lagus,journals/ijon/KaskiHLK98,Article
37021,Teuvo Kohonen,journals/ijon/KaskiHLK98,Article
37022,Di Xiao,journals/ijon/XiaoLW09,Article
37023,Xiaofeng Liao,journals/ijon/XiaoLW09,Article
37024,Yong Wang,journals/ijon/XiaoLW09,Article
37025,J. Javier Martnez-lvarez,journals/ijon/Martinez-AlvarezGTCVF15,Article
37026,F. Javier Garrigs,journals/ijon/Martinez-AlvarezGTCVF15,Article
37027,F. Javier Toledo-Moreo,journals/ijon/Martinez-AlvarezGTCVF15,Article
37028,Carlos Colodro-Conde,journals/ijon/Martinez-AlvarezGTCVF15,Article
37029,Isidro Vill-Prez,journals/ijon/Martinez-AlvarezGTCVF15,Article
37030,Jos Manuel Ferrndez,journals/ijon/Martinez-AlvarezGTCVF15,Article
37031,Lian Zhou,journals/ijon/ZhouZN07,Article
37032,Shunbing Zhao,journals/ijon/ZhouZN07,Article
37033,Farzan Nadim,journals/ijon/ZhouZN07,Article
37034,Lili Chen,journals/ijon/ChenZZ14,Article
37035,Ying Zhou,journals/ijon/ChenZZ14,Article
37036,Xian Zhang,journals/ijon/ChenZZ14,Article
37037,Cheng-Kai Lu,journals/ijon/LuHL15,Article
37038,Yi-Che Huang,journals/ijon/LuHL15,Article
37039,Cheng-Jung Lee,journals/ijon/LuHL15,Article
37040,Achim G. Hoffmann,journals/ijon/Hoffmann97,Article
37041,Aapo Hyvrinen,journals/ijon/HyvarinenR02,Article
37042,Karthikesh Raju,journals/ijon/HyvarinenR02,Article
37043,Tetsuto Minami,journals/ijon/MinamiI05,Article
37044,Toshio Inui,journals/ijon/MinamiI05,Article
37045,K. W. Lau,journals/ijon/LauYH06,Article
37046,H. Yin,journals/ijon/LauYH06,Article
37047,S. Hubbard,journals/ijon/LauYH06,Article
37048,Patricia Henrquez,journals/ijon/HenriquezAFTO14,Article
37049,Jess B. Alonso,journals/ijon/HenriquezAFTO14,Article
37050,Miguel A. Ferrer,journals/ijon/HenriquezAFTO14,Article
37051,Carlos M. Travieso,journals/ijon/HenriquezAFTO14,Article
37052,Juan R. Orozco-Arroyave,journals/ijon/HenriquezAFTO14,Article
37053,Carl van Vreeswijk,journals/ijon/Vreeswijk01,Article
37054,Dariusz Barbucha,journals/ijon/BarbuchaNB14,Article
37055,Ngoc Thanh Nguyen,journals/ijon/BarbuchaNB14,Article
37056,Costin Badica,journals/ijon/BarbuchaNB14,Article
37057,Shipei Huang,journals/ijon/HuangX16,Article
37058,Zhengrong Xiang,journals/ijon/HuangX16,Article
37059,Jean M. Steppe,journals/ijon/SteppeB96,Article
37060,Kenneth W. Bauer Jr.,journals/ijon/SteppeB96,Article
37061,Su Yan,journals/ijon/YanBLB12,Article
37062,Sofien Bouaziz,journals/ijon/YanBLB12,Article
37063,Dongwon Lee,journals/ijon/YanBLB12,Article
37064,Jesse Barlow,journals/ijon/YanBLB12,Article
37065,Ming Han,journals/ijon/HanLT14,Article
37066,Yang Liu,journals/ijon/HanLT14,Article
37067,Yanshuai Tu,journals/ijon/HanLT14,Article
37068,Ram Shanmugam,journals/ijon/Shanmugam01b,Article
37069,Jun Tan,journals/ijon/TanLWWZ12,Article
37070,Jian-Huang Lai,journals/ijon/TanLWWZ12,Article
37071,Chang-Dong Wang,journals/ijon/TanLWWZ12,Article
37072,Wen-Xian Wang,journals/ijon/TanLWWZ12,Article
37073,Xiao-Xiong Zuo,journals/ijon/TanLWWZ12,Article
37074,Rong-Jong Wai,journals/ijon/WaiC06,Article
37075,Chia-Jui Chang,journals/ijon/WaiC06,Article
37076,Andreas Schierwagen,journals/ijon/SchierwagenC01,Article
37077,Conny Claus,journals/ijon/SchierwagenC01,Article
37078,Yanlin He,journals/ijon/HeGZ15,Article
37079,Zhiqiang Geng,journals/ijon/HeGZ15,Article
37080,Qunxiong Zhu,journals/ijon/HeGZ15,Article
37081,Pablo S. Loyola,journals/ijon/LoyolaMMVMC15,Article
37082,Gustavo Martinez,journals/ijon/LoyolaMMVMC15,Article
37083,Kristofher Muoz,journals/ijon/LoyolaMMVMC15,Article
37084,Juan D. Velsquez,journals/ijon/LoyolaMMVMC15,Article
37085,Pedro Maldonado,journals/ijon/LoyolaMMVMC15,Article
37086,Andrs Couve,journals/ijon/LoyolaMMVMC15,Article
37087,Biljana Tojtovska,journals/ijon/TojtovskaJ14,Article
37088,Svetlana Jankovic,journals/ijon/TojtovskaJ14,Article
37089,Rohitash Chandra,journals/ijon/ChandraFZ12,Article
37090,Marcus R. Frean,journals/ijon/ChandraFZ12,Article
37091,Mengjie Zhang,journals/ijon/ChandraFZ12,Article
37092,Laurent Perrinet,journals/ijon/PerrinetST04,Article
37093,Manuel Samuelides,journals/ijon/PerrinetST04,Article
37094,Simon J. Thorpe,journals/ijon/PerrinetST04,Article
37095,Hsin-Hao Yu,journals/ijon/YuS04,Article
37096,Virginia R. de Sa,journals/ijon/YuS04,Article
37097,Pilsung Kang,journals/ijon/Kang13,Article
37098,Hao Zheng,journals/ijon/ZhengGTJ16,Article
37099,Xin Geng,journals/ijon/ZhengGTJ16,Article
37100,Dacheng Tao,journals/ijon/ZhengGTJ16,Article
37101,Zhong Jin,journals/ijon/ZhengGTJ16,Article
37102,Anan Liu,journals/ijon/LiuXSLHY15,Article
37103,Ning Xu,journals/ijon/LiuXSLHY15,Article
37104,Yuting Su,journals/ijon/LiuXSLHY15,Article
37105,Hong Lin,journals/ijon/LiuXSLHY15,Article
37106,Tong Hao,journals/ijon/LiuXSLHY15,Article
37107,Zhaoxuan Yang,journals/ijon/LiuXSLHY15,Article
37108,Christopher Assad,journals/ijon/AssadHP02,Article
37109,Mitra J. Hartmann,journals/ijon/AssadHP02,Article
37110,Michael G. Paulin,journals/ijon/AssadHP02,Article
37111,Joo Mendes-Moreira,journals/ijon/Mendes-MoreiraJSS15,Article
37112,Alpio Mrio Jorge,journals/ijon/Mendes-MoreiraJSS15,Article
37113,Jorge Freire de Sousa,journals/ijon/Mendes-MoreiraJSS15,Article
37114,Carlos Soares,journals/ijon/Mendes-MoreiraJSS15,Article
37115,Qingwei Gao,journals/ijon/GaoZSL14,Article
37116,De Zhu,journals/ijon/GaoZSL14,Article
37117,Dong Sun,journals/ijon/GaoZSL14,Article
37118,Yixiang Lu,journals/ijon/GaoZSL14,Article
37119,Zuyu Yin,journals/ijon/YinH16,Article
37120,Jian Hou,journals/ijon/YinH16,Article
37121,Maite Garca-Sebastin,journals/ijon/Garcia-SebastianHD09,Article
37122,Carmen Hernndez 0001,journals/ijon/Garcia-SebastianHD09,Article
37123,Alicia D'Anjou,journals/ijon/Garcia-SebastianHD09,Article
37124,Alexander K. Kozlov,journals/ijon/KozlovLG03,Article
37125,Anders Lansner,journals/ijon/KozlovLG03,Article
37126,Sten Grillner,journals/ijon/KozlovLG03,Article
37127,Heinz Mathis,journals/ijon/MathisJ02,Article
37128,Marcel Joho,journals/ijon/MathisJ02,Article
37129,Sheng-lan Liu,journals/ijon/LiuFXW14,Article
37130,Lin Feng,journals/ijon/LiuFXW14,Article
37131,Yao Xiao,journals/ijon/LiuFXW14,Article
37132,Huibing Wang,journals/ijon/LiuFXW14,Article
37133,Chuan Li,journals/ijon/LiSZCCV15,Article
37134,Ren-Vinicio Sanchez,journals/ijon/LiSZCCV15,Article
37135,Grover Zurita,journals/ijon/LiSZCCV15,Article
37136,Mariela Cerrada,journals/ijon/LiSZCCV15,Article
37137,Diego Cabrera,journals/ijon/LiSZCCV15,Article
37138,Rafael E. Vsquez,journals/ijon/LiSZCCV15,Article
37139,Muhammad Uzair,journals/ijon/UzairMMM15,Article
37140,Arif Mahmood,journals/ijon/UzairMMM15,Article
37141,Ajmal S. Mian,journals/ijon/UzairMMM15,Article
37142,Chris McDonald,journals/ijon/UzairMMM15,Article
37143,Abdollah Kavousifard,journals/ijon/KavousifardS11,Article
37144,Haidar Samet,journals/ijon/KavousifardS11,Article
37145,Jernimo Arenas-Garca,journals/ijon/Arenas-GarciaGF07,Article
37146,Vanessa Gmez-Verdejo,journals/ijon/Arenas-GarciaGF07,Article
37147,Anbal R. Figueiras-Vidal,journals/ijon/Arenas-GarciaGF07,Article
37148,Alessio Micheli,journals/ijon/MicheliST13,Article
37149,Frank-Michael Schleif,journals/ijon/MicheliST13,Article
37150,Peter Tio,journals/ijon/MicheliST13,Article
37151,Jianhua Ran,journals/ijon/RanJG16,Article
37152,Maozhu Jin,journals/ijon/RanJG16,Article
37153,Xingli Gan,journals/ijon/RanJG16,Article
37154,K. Gnana Sheela,journals/ijon/SheelaD13,Article
37155,S. N. Deepa,journals/ijon/SheelaD13,Article
37156,Akira Hirose,journals/ijon/HiroseO99,Article
37157,Hirofumi Onishi,journals/ijon/HiroseO99,Article
37158,Miruna Szabo,journals/ijon/SzaboADS05,Article
37159,Rita Almeida,journals/ijon/SzaboADS05,Article
37160,Gustavo Deco,journals/ijon/SzaboADS05,Article
37161,Martin Stetter,journals/ijon/SzaboADS05,Article
37162,Miguel A. Prada,journals/ijon/PradaTKH12,Article
37163,Janne Toivola,journals/ijon/PradaTKH12,Article
37164,Jyrki Kullaa,journals/ijon/PradaTKH12,Article
37165,Jaakko Hollmn,journals/ijon/PradaTKH12,Article
37166,Rusi Antonov Filipov,journals/ijon/FilipovPC13,Article
37167,Flvio Luis Cardeal Pdua,journals/ijon/FilipovPC13,Article
37168,Marco Aurlio Buono Carone,journals/ijon/FilipovPC13,Article
37169,Jessica D. Bayliss,journals/ijon/BaylissB00,Article
37170,Dana H. Ballard,journals/ijon/BaylissB00,Article
37171,Biyun Sheng,journals/ijon/ShengYS15,Article
37172,Wankou Yang,journals/ijon/ShengYS15,Article
37173,Changyin Sun,journals/ijon/ShengYS15,Article
37174,Yuan Yuan,journals/ijon/YuanS14,Article
37175,Fuchun Sun,journals/ijon/YuanS14,Article
37176,Jifeng Shen,journals/ijon/ShenSYWS11,Article
37177,Changyin Sun,journals/ijon/ShenSYWS11,Article
37178,Wankou Yang,journals/ijon/ShenSYWS11,Article
37179,Zhenyu Wang,journals/ijon/ShenSYWS11,Article
37180,Zhongxi Sun,journals/ijon/ShenSYWS11,Article
37181,Eid Emary,journals/ijon/EmaryZH16,Article
37182,Hossam M. Zawbaa,journals/ijon/EmaryZH16,Article
37183,Aboul Ella Hassanien,journals/ijon/EmaryZH16,Article
37184,Ata Kabn,journals/ijon/KabanB08,Article
37185,Ella Bingham,journals/ijon/KabanB08,Article
37186,Vladimir Brezina,journals/ijon/BrezinaPW06,Article
37187,Alex Proekt,journals/ijon/BrezinaPW06,Article
37188,Klaudiusz R. Weiss,journals/ijon/BrezinaPW06,Article
37189,Silvia Cateni,journals/ijon/CateniCV14,Article
37190,Valentina Colla,journals/ijon/CateniCV14,Article
37191,Marco Vannucci,journals/ijon/CateniCV14,Article
37192,Wei Yang,journals/ijon/YangT16,Article
37193,Shaocheng Tong,journals/ijon/YangT16,Article
37194,Rick L. Jenison,journals/ijon/Jenison01,Article
37195,David William Pearson,journals/ijon/Pearson96,Article
37196,Pter Andrs,journals/ijon/AndrasPY02,Article
37197,Stefano Panzeri,journals/ijon/AndrasPY02,Article
37198,Malcolm P. Young,journals/ijon/AndrasPY02,Article
37199,Toly Chen,journals/ijon/Chen08,Article
37200,Satish Viswanath,journals/ijon/ViswanathTRSLFM14,Article
